restaurant_id,restaurant_name,country,city,awards,popularity_detailed,top_tags,price_level,price_range,cuisines,special_diets,vegetarian_friendly,vegan_options,gluten_free,avg_rating,total_reviews_count,food,service,value,atmosphere,keywords
g189541-d15109961,Hallernes Smørrebrød,Denmark,Copenhagen,NA,#125 of 171 Quick Bites in Copenhagen,"Mid-range, Quick Bites, Cafe, European",€€-€€€,NA,"Cafe, Danish, European, Scandinavian",NA,N,N,N,4,40,4,4,4,NA,NA
g189541-d15109981,Pret a Manger,Denmark,Copenhagen,NA,#131 of 171 Quick Bites in Copenhagen,"Mid-range, Quick Bites, Cafe, Fast food",€€-€€€,NA,"Healthy, Cafe, Fast food",Vegetarian Friendly,Y,N,N,4,23,4,4,3.5,NA,NA
g189541-d15110015,Lagkagehuset,Denmark,Copenhagen,NA,#1707 of 1969 Restaurants in Copenhagen,"European, Danish",NA,NA,"European, Danish",NA,N,N,N,3.5,3,NA,NA,NA,NA,NA
g189541-d15110051,Kababji Grill,Denmark,Copenhagen,NA,#1565 of 1969 Restaurants in Copenhagen,Fast food,NA,NA,Fast food,NA,N,N,N,4,2,NA,NA,NA,NA,NA
g189541-d15116862,Thai take away / Ning Mao (Ning's Thai),Denmark,Copenhagen,NA,#1644 of 1969 Restaurants in Copenhagen,Thai,NA,NA,Thai,NA,N,N,N,4,1,NA,NA,NA,NA,NA
g189541-d15116882,Motley,Denmark,Copenhagen,NA,#1572 of 1969 Restaurants in Copenhagen,"Mid-range, French, European, Danish",€€-€€€,€4-€34,"French, European, Danish",NA,N,N,N,3.5,8,NA,NA,NA,NA,NA
g189541-d15116898,Kogebogeriet - Kogeboghandel Og Cafe,Denmark,Copenhagen,NA,#844 of 1969 Restaurants in Copenhagen,"Cheap Eats, French, American, European",€,€2-€13,"French, American, European, Danish",NA,N,N,N,5,9,NA,NA,NA,NA,NA
g189541-d15122829,OSTBO 103,Denmark,Copenhagen,NA,NA,"Mid-range, Italian, French, European",€€-€€€,€19-€38,"Italian, French, European, Spanish, Danish",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g189541-d15132911,My Poké Illum,Denmark,Copenhagen,NA,#1133 of 1969 Restaurants in Copenhagen,"Cheap Eats, Japanese, Fusion, Healthy",€,€6-€13,"Japanese, Fusion, Healthy, Hawaiian",NA,N,N,N,4.5,7,NA,NA,NA,NA,NA
g189541-d15132917,Mission Green,Denmark,Copenhagen,NA,#829 of 1969 Restaurants in Copenhagen,"Mid-range, American, Mediterranean, European",€€-€€€,€10-€40,"American, Mediterranean, European, Danish",NA,N,N,N,4,47,4,4,3.5,NA,NA
g189541-d1514791,Restaurant Zafran,Denmark,Copenhagen,NA,#851 of 1969 Restaurants in Copenhagen,"Mid-range, Middle Eastern, Persian, Vegetarian Friendly",€€-€€€,NA,"Persian, Middle Eastern","Halal, Vegetarian Friendly",Y,N,N,4,75,4,4,4,4,NA
g189541-d15151193,Street Polenta,Denmark,Copenhagen,NA,#1588 of 1969 Restaurants in Copenhagen,Italian,NA,NA,Italian,NA,N,N,N,5,1,NA,NA,NA,NA,NA
g189541-d15151194,Brød,Denmark,Copenhagen,NA,#101 of 138 Coffee & Tea in Copenhagen,"Cheap Eats, Cafe, European, Swedish",€,NA,"Cafe, European, Swedish, Danish",NA,N,N,N,4.5,10,4.5,4,4,NA,NA
g189541-d15151222,MØR Restaurant & Bar,Denmark,Copenhagen,NA,#1066 of 1969 Restaurants in Copenhagen,"Mid-range, Bar, Pub, Scandinavian",€€-€€€,NA,"Bar, Pub, Scandinavian",NA,N,N,N,3.5,33,4,4,4,NA,NA
g189541-d15193576,Ristorante Zio & Nonna,Denmark,Copenhagen,NA,#815 of 1969 Restaurants in Copenhagen,"Mid-range, Italian, Pizza, Seafood",€€-€€€,€6-€13,"Italian, Seafood, Mediterranean, European, Pizza",NA,N,N,N,4.5,22,NA,NA,NA,NA,NA
g189541-d15193692,Juice'It,Denmark,Copenhagen,NA,#1412 of 1969 Restaurants in Copenhagen,"Cheap Eats, Cafe, Healthy",€,€1-€8,"Cafe, Healthy",NA,N,N,N,5,2,NA,NA,NA,NA,NA
g189541-d15194047,Dhaba Indian street food,Denmark,Copenhagen,NA,#1216 of 1969 Restaurants in Copenhagen,"Mid-range, Indian",€€-€€€,NA,Indian,NA,N,N,N,4.5,6,NA,NA,NA,NA,NA
g189541-d1520282,Nytorv Restaurant and Cafe,Denmark,Copenhagen,NA,#345 of 1969 Restaurants in Copenhagen,"Mid-range, European, Scandinavian, Danish",€€-€€€,NA,"European, Scandinavian, Danish",Vegetarian Friendly,Y,N,N,3.5,491,4,4,3.5,4,"crispy pork, potatoes, sandwich, danish food, cozy restaurant"
g189541-d15244437,Jagger,Denmark,Copenhagen,NA,#995 of 1969 Restaurants in Copenhagen,"Mid-range, Fast food",€€-€€€,NA,Fast food,NA,N,N,N,4.5,8,NA,NA,NA,NA,NA
g189541-d15244494,Ilimo,Denmark,Copenhagen,NA,NA,"Italian, Street Food",NA,NA,"Italian, Street Food",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g189541-d15244502,Stefanos Mad og Kaffe,Denmark,Copenhagen,NA,#1309 of 1969 Restaurants in Copenhagen,"Mid-range, European, Turkish, Central European",€€-€€€,NA,"European, Turkish, Central European, Danish",NA,N,N,N,3.5,13,NA,NA,NA,NA,NA
g189541-d15244682,Lolly,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020",#203 of 1969 Restaurants in Copenhagen,"Mid-range, Asian, Thai, Contemporary",€€-€€€,€1-€3,"Thai, Asian, Contemporary, Central Asian","Vegetarian Friendly, Vegan Options",Y,Y,N,4.5,92,5,5,4.5,NA,NA
g189541-d1524683,Cafe Pelikan,Denmark,Copenhagen,NA,#488 of 1969 Restaurants in Copenhagen,"Mid-range, Bar, Cafe, European",€€-€€€,NA,"Cafe, Bar, European",Vegetarian Friendly,Y,N,N,4,54,4.5,4.5,4,3.5,NA
g189541-d1526719,Nobu,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",#362 of 1969 Restaurants in Copenhagen,"Mid-range, Asian, Thai, Vegetarian Friendly",€€-€€€,€141-€291,"Asian, Thai","Vegetarian Friendly, Vegan Options, Gluten Free Options",Y,Y,Y,4,164,4,3.5,3.5,4,NA
g189541-d15276681,Pizzeria Imperia,Denmark,Copenhagen,NA,#1072 of 1969 Restaurants in Copenhagen,"Cheap Eats, Italian, Pizza",€,€5-€10,"Italian, Pizza",NA,N,N,N,5,5,NA,NA,NA,NA,NA
g189541-d15276683,VACA - Trianglen,Denmark,Copenhagen,NA,#1927 of 1969 Restaurants in Copenhagen,"Cheap Eats, Mexican",€,€0-€2,Mexican,NA,N,N,N,2,4,NA,NA,NA,NA,NA
g189541-d15276727,Gasoline Grill,Denmark,Copenhagen,NA,#904 of 1969 Restaurants in Copenhagen,"Cheap Eats, Fast food",€,NA,Fast food,NA,N,N,N,4,18,NA,NA,NA,NA,NA
g189541-d15276738,Paloma Vermut Cafe,Denmark,Copenhagen,NA,#1151 of 1969 Restaurants in Copenhagen,"Mid-range, Cafe",€€-€€€,€8-€27,Cafe,NA,N,N,N,4.5,5,NA,NA,NA,NA,NA
g189541-d15276747,Cafe Tilda,Denmark,Copenhagen,NA,#1410 of 1969 Restaurants in Copenhagen,NA,NA,NA,NA,NA,N,N,N,5,2,NA,NA,NA,NA,NA
g189541-d1528309,Restaurant Tight,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013, Certificate of Excellence 2012, Certificate of Excellence 2011",#39 of 1969 Restaurants in Copenhagen,"Mid-range, Vegetarian Friendly, Vegan Options, Gluten Free Options",€€-€€€,€11-€33,NA,"Vegetarian Friendly, Vegan Options, Gluten Free Options",Y,Y,Y,4.5,3003,4.5,4.5,4.5,4.5,"mussels, burger, focaccia bread, duck, potatoes"
g189541-d15334997,Yoburger,Denmark,Copenhagen,NA,#1926 of 1969 Restaurants in Copenhagen,"Cheap Eats, American, Fast food",€,€12-€20,"American, Fast food",NA,N,N,N,1.5,3,NA,NA,NA,NA,NA
g189541-d15334999,Godtfolk,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020",NA,"Mid-range, European, Scandinavian, Danish",€€-€€€,€13-€40,"European, Scandinavian, Danish","Vegetarian Friendly, Vegan Options",Y,Y,N,NA,NA,4.5,5,4,NA,"meatballs, cod, potatoes, reasonable prices and excellent service, hotel alexandra"
g189541-d15335001,Pizzeria Leo - Sølvgade,Denmark,Copenhagen,NA,#1457 of 1969 Restaurants in Copenhagen,"Mid-range, Italian, Pizza",€€-€€€,€8-€13,"Italian, Pizza",NA,N,N,N,3.5,10,NA,NA,NA,NA,NA
g189541-d15335004,Sushi2500,Denmark,Copenhagen,NA,#1709 of 1969 Restaurants in Copenhagen,NA,NA,NA,NA,NA,N,N,N,3.5,3,NA,NA,NA,NA,NA
g189541-d15335028,Hallernes Smorrebrod,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020",#99 of 171 Quick Bites in Copenhagen,"Mid-range, Quick Bites, European, Scandinavian",€€-€€€,NA,"Scandinavian, Danish, European",Vegetarian Friendly,Y,N,N,4,32,4,4,3.5,NA,NA
g189541-d15335030,OliOli,Denmark,Copenhagen,NA,#1422 of 1969 Restaurants in Copenhagen,"Mid-range, Japanese, Seafood, Asian",€€-€€€,€2-€17,"Japanese, Seafood, Asian, Hawaiian",NA,N,N,N,4,4,NA,NA,NA,NA,NA
g189541-d15335059,Sweet Valentine,Denmark,Copenhagen,NA,#1603 of 1969 Restaurants in Copenhagen,Cafe,NA,NA,Cafe,NA,N,N,N,3.5,5,NA,NA,NA,NA,NA
g189541-d15339326,Restaurant Shish,Denmark,Copenhagen,NA,#1895 of 1969 Restaurants in Copenhagen,Turkish,NA,NA,Turkish,NA,N,N,N,1,1,NA,NA,NA,NA,NA
g189541-d15339330,Restaurant India Vanlose,Denmark,Copenhagen,NA,#1632 of 1969 Restaurants in Copenhagen,"Mid-range, Indian",€€-€€€,NA,Indian,NA,N,N,N,3.5,8,NA,NA,NA,NA,NA
g189541-d15339340,Yum Yoga & Café,Denmark,Copenhagen,NA,#1051 of 1969 Restaurants in Copenhagen,"Mid-range, Cafe, European, Diner",€€-€€€,€4-€15,"European, Scandinavian, Cafe, Diner, Healthy",NA,N,N,N,4.5,6,NA,NA,NA,NA,NA
g189541-d15350308,Frankies Pizza Norrebro,Denmark,Copenhagen,NA,#1059 of 1969 Restaurants in Copenhagen,"Mid-range, Italian, Pizza",€€-€€€,NA,"Italian, Pizza",NA,N,N,N,3.5,32,3.5,3.5,3,NA,NA
g189541-d15354506,The Modern Cafe & Brasserie,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020",#399 of 1969 Restaurants in Copenhagen,"Mid-range, Vegetarian Friendly",€€-€€€,€10-€24,NA,Vegetarian Friendly,Y,N,N,4,123,4,4,4,NA,"truffle, burger, close to nyhavn, between courses, service was great"
g189541-d1536331,Tasty Fresh Food,Denmark,Copenhagen,NA,#1481 of 1969 Restaurants in Copenhagen,Pizza,NA,NA,Pizza,NA,N,N,N,4,5,NA,NA,NA,NA,NA
g189541-d1536334,Tony's,Denmark,Copenhagen,"Certificate of Excellence 2013, Certificate of Excellence 2012, Certificate of Excellence 2011",#275 of 1969 Restaurants in Copenhagen,"Mid-range, Italian, European, Vegetarian Friendly",€€-€€€,€33-€83,"Italian, European",Vegetarian Friendly,Y,N,N,4,465,4,4,4,4,"tiramisu, risotto, seated upstairs, were lucky to get a table, course dinner"
g189541-d1541446,Marrakesh Kitchen,Denmark,Copenhagen,NA,#1639 of 1969 Restaurants in Copenhagen,"Moroccan, Mediterranean",NA,NA,"Moroccan, Mediterranean",NA,N,N,N,4.5,2,NA,NA,NA,NA,NA
g189541-d15424488,Café Parallel,Denmark,Copenhagen,NA,#75 of 138 Coffee & Tea in Copenhagen,"Cheap Eats, Cafe, Contemporary",€,NA,"Cafe, Contemporary",NA,N,N,N,5,10,NA,NA,NA,NA,NA
g189541-d15426238,Food Club,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020",#830 of 1969 Restaurants in Copenhagen,"Mid-range, European, Danish",€€-€€€,NA,"European, Danish",NA,N,N,N,4,29,3.5,3,3.5,NA,NA
g189541-d1547020,Magasasa Classic,Denmark,Copenhagen,Certificate of Excellence 2013,#705 of 1969 Restaurants in Copenhagen,"Mid-range, Chinese, Asian, Szechuan",€€-€€€,NA,"Chinese, Asian","Vegetarian Friendly, Vegan Options",Y,Y,N,3.5,237,4,3,4,3,NA
g189541-d15523596,One Bowl,Denmark,Copenhagen,NA,#1247 of 1969 Restaurants in Copenhagen,"Cheap Eats, European, Fusion",€,NA,"European, Fusion",NA,N,N,N,5,8,NA,NA,NA,NA,NA
g189541-d15523604,Guldgrillen,Denmark,Copenhagen,NA,#1865 of 1969 Restaurants in Copenhagen,"Cheap Eats, Bar, European, Danish",€,NA,"Bar, European, Danish",NA,N,N,N,3,57,2.5,2.5,2,NA,NA
g189541-d15528755,JaDa! Cafe,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020",#14 of 75 Dessert Spots in Copenhagen,"Mid-range, Dessert, Cafe, European",€€-€€€,€7-€11,"European, Cafe, Street Food",NA,N,N,N,5,42,5,5,5,NA,NA
g189541-d15528770,Lagkagehuset,Denmark,Copenhagen,NA,#1714 of 1969 Restaurants in Copenhagen,Cafe,NA,NA,Cafe,NA,N,N,N,3.5,2,NA,NA,NA,NA,NA
g189541-d15557498,H15,Denmark,Copenhagen,NA,#891 of 1969 Restaurants in Copenhagen,"Mid-range, European, Scandinavian, Danish",€€-€€€,NA,"Danish, European, Scandinavian",NA,N,N,N,4,24,4,3.5,4,NA,NA
g189541-d15560629,La sorpresa,Denmark,Copenhagen,NA,#1490 of 1969 Restaurants in Copenhagen,Italian,NA,NA,Italian,NA,N,N,N,NA,1,NA,NA,NA,NA,NA
g189541-d15564524,Amigo Pizza & Grill,Denmark,Copenhagen,NA,NA,"Cheap Eats, Italian, Mexican, Pizza",€,€3-€9,"Italian, Mexican, Pizza, Grill",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g189541-d15564527,Hooked,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020",#34 of 171 Quick Bites in Copenhagen,"Mid-range, Quick Bites, Seafood, Fast food",€€-€€€,€13-€22,"Seafood, Fast food, European",NA,N,N,N,4.5,75,5,4.5,4.5,NA,"lobster roll, fish and chips, reuben, scallops, vinegar fries"
g189541-d15565383,Skelbaekgade 42,Denmark,Copenhagen,NA,NA,"Fine Dining, Italian, French, European",€€€€,€8-€134,"Italian, French, European",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g189541-d1556959,Den Sorte Gryde,Denmark,Copenhagen,NA,#1936 of 1969 Restaurants in Copenhagen,"Cheap Eats, European, Danish",€,€8-€12,"European, Danish",NA,N,N,N,2.5,12,2,2.5,2,NA,NA
g189541-d15606053,Trows,Denmark,Copenhagen,NA,#105 of 138 Coffee & Tea in Copenhagen,"Mid-range, Bar, Pub",€€-€€€,€5-€34,"Bar, Pub",NA,N,N,N,5,5,NA,NA,NA,NA,NA
g189541-d15613922,The Taco Shop,Denmark,Copenhagen,NA,#160 of 171 Quick Bites in Copenhagen,"Quick Bites, European, Danish",NA,NA,"European, Danish",NA,N,N,N,5,1,NA,NA,NA,NA,NA
g189541-d15656828,Starbucks,Denmark,Copenhagen,NA,#131 of 138 Coffee & Tea in Copenhagen,"Mid-range, Cafe",€€-€€€,NA,Cafe,NA,N,N,N,4,41,NA,NA,NA,NA,NA
g189541-d15683071,Bar Rye,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020",#438 of 1969 Restaurants in Copenhagen,"Mid-range, European, Scandinavian, Danish",€€-€€€,NA,"Danish, European, Scandinavian",NA,N,N,N,4.5,29,4.5,4.5,4,NA,NA
g189541-d15687566,Mæxico,Denmark,Copenhagen,NA,#873 of 1969 Restaurants in Copenhagen,"Mid-range, Mexican",€€-€€€,€13-€36,Mexican,NA,N,N,N,4,37,4,3.5,3.5,NA,NA
g189541-d15694354,1001 Nat Pizza,Denmark,Copenhagen,NA,#1904 of 1969 Restaurants in Copenhagen,Middle Eastern,NA,NA,Middle Eastern,NA,N,N,N,1,1,NA,NA,NA,NA,NA
g189541-d15700292,Almanac,Denmark,Copenhagen,NA,#1844 of 1969 Restaurants in Copenhagen,"Mid-range, European, Danish",€€-€€€,NA,"European, Danish",NA,N,N,N,2.5,4,NA,NA,NA,NA,NA
g189541-d15700307,Stuen 11,Denmark,Copenhagen,NA,#1686 of 1969 Restaurants in Copenhagen,"Bar, Pub",NA,NA,"Bar, Pub",NA,N,N,N,4,1,NA,NA,NA,NA,NA
g189541-d15700316,"Fresh, food & juice",Denmark,Copenhagen,NA,NA,"Cheap Eats, Quick Bites, European, Danish",€,€3-€10,"European, Danish",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g189541-d15710289,Restaurant Ma,Denmark,Copenhagen,NA,NA,"French, European, Danish",NA,NA,"French, European, Danish",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g189541-d15712325,Elliot - Coffee & Craft Beer,Denmark,Copenhagen,NA,#832 of 1969 Restaurants in Copenhagen,"Cheap Eats, European, Danish",€,€2-€13,"European, Danish",NA,N,N,N,5,9,NA,NA,NA,NA,NA
g189541-d15739904,The Corner,Denmark,Copenhagen,NA,#1113 of 1969 Restaurants in Copenhagen,"Mid-range, Cafe, European, Danish",€€-€€€,NA,"Cafe, European, Danish",NA,N,N,N,4,13,5,4.5,4.5,NA,NA
g189541-d15758449,Tigermom,Denmark,Copenhagen,NA,#1032 of 1969 Restaurants in Copenhagen,"Mid-range, Asian",€€-€€€,NA,Asian,NA,N,N,N,3.5,43,3.5,3.5,3,NA,"sesame ice cream, rice, spice menu, precision, chef"
g189541-d15780001,Cafe Wok,Denmark,Copenhagen,NA,#1948 of 1969 Restaurants in Copenhagen,NA,NA,NA,NA,NA,N,N,N,1.5,5,NA,NA,NA,NA,NA
g189541-d15804861,Falang Asiateria,Denmark,Copenhagen,NA,#811 of 1969 Restaurants in Copenhagen,"Mid-range, Seafood, Asian, Thai",€€-€€€,€7-€23,"Seafood, Asian, Thai",NA,N,N,N,4,29,NA,NA,NA,NA,NA
g189541-d15804886,The Pescatarian,Denmark,Copenhagen,"Michelin 2020 for The Michelin Plate: Good cooking, Michelin 2020 for Comfortable restaurant",#18 of 1969 Restaurants in Copenhagen,"Fine Dining, Seafood, European, Healthy",€€€€,€54-€81,"European, Danish, Seafood, Healthy, Scandinavian","Vegetarian Friendly, Vegan Options, Gluten Free Options",Y,Y,Y,5,357,5,5,4.5,NA,"seafood, six course tasting menu, scallops, truffle, plums"
g189541-d15812678,Præg Kaffebar,Denmark,Copenhagen,NA,#1884 of 1969 Restaurants in Copenhagen,Cafe,NA,NA,Cafe,NA,N,N,N,1,1,NA,NA,NA,NA,NA
g189541-d15812686,Rooty,Denmark,Copenhagen,NA,#1062 of 1969 Restaurants in Copenhagen,"Cafe, European, Contemporary, Danish",NA,NA,"Cafe, European, Contemporary, Danish",NA,N,N,N,4.5,7,NA,NA,NA,NA,NA
g189541-d1581298,The Globe Irish Pub,Denmark,Copenhagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2017, Certificate of Excellence 2016",#383 of 1969 Restaurants in Copenhagen,"Mid-range, Irish, Bar, European",€€-€€€,NA,"Irish, Bar, European, Pub",NA,N,N,N,4,122,4,4.5,4,4.5,NA
g189541-d15831956,Koshari-Egyptisk Vegetarisk Street Food,Denmark,Copenhagen,NA,#1007 of 1969 Restaurants in Copenhagen,"Cheap Eats, Mediterranean, Egyptian",€,NA,"Mediterranean, Egyptian",NA,N,N,N,5,6,NA,NA,NA,NA,NA
g189541-d15850768,Tramonto Rooftop Italian Cuisine & bar,Denmark,Copenhagen,NA,#638 of 1969 Restaurants in Copenhagen,"Mid-range, Italian, European, Vegetarian Friendly",€€-€€€,€17-€40,"Italian, European","Vegetarian Friendly, Vegan Options",Y,Y,N,4,102,4,4,4,NA,NA
g189541-d15850803,Uden Ben,Denmark,Copenhagen,NA,#1580 of 1969 Restaurants in Copenhagen,Seafood,NA,NA,Seafood,NA,N,N,N,5,1,NA,NA,NA,NA,NA
g189541-d16183433,Evoo,Denmark,Copenhagen,NA,#1703 of 1969 Restaurants in Copenhagen,"Mid-range, Italian, Grill, Fusion",€€-€€€,€9-€30,"Italian, Grill, Fusion, Wine Bar, Street Food",NA,N,N,N,3.5,3,NA,NA,NA,NA,NA
g189541-d16183438,Wok Inside,Denmark,Copenhagen,NA,#1260 of 1969 Restaurants in Copenhagen,"Mid-range, Chinese, Japanese, Asian",€€-€€€,€11-€40,"Chinese, Japanese, Asian, Thai, Vietnamese, Taiwanese",NA,N,N,N,5,3,NA,NA,NA,NA,NA
g189541-d16183441,Carl's Madhus,Denmark,Copenhagen,NA,#1549 of 1969 Restaurants in Copenhagen,NA,NA,NA,NA,NA,N,N,N,4,2,NA,NA,NA,NA,NA
g189541-d1629046,Scarpetta,Denmark,Copenhagen,"Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013",#261 of 1969 Restaurants in Copenhagen,"Mid-range, Italian, Contemporary, Vegetarian Friendly",€€-€€€,€8-€19,"Italian, Contemporary","Vegetarian Friendly, Gluten Free Options",Y,N,Y,4,331,4.5,4,4,4,NA
g189541-d16337517,Sunday Munday,Denmark,Copenhagen,NA,#138 of 171 Quick Bites in Copenhagen,"Mid-range, Quick Bites, Cafe",€€-€€€,NA,Cafe,NA,N,N,N,4.5,12,NA,NA,NA,NA,NA
g189541-d1638613,Sankt Nikolai,Denmark,Copenhagen,NA,#1243 of 1969 Restaurants in Copenhagen,"Cheap Eats, European, Danish",€,NA,"European, Danish",NA,N,N,N,4.5,9,NA,4.5,4.5,4.5,NA
g189541-d1644516,Shahi Restaurant,Denmark,Copenhagen,NA,#1128 of 1969 Restaurants in Copenhagen,"Mid-range, Indian, Asian, Vegetarian Friendly",€€-€€€,€16-€34,"Indian, Asian","Vegetarian Friendly, Vegan Options",Y,Y,N,3.5,137,3.5,3.5,3.5,3.5,NA
g189541-d1651108,Nyhavns Hereford House,Denmark,Copenhagen,NA,#1040 of 1969 Restaurants in Copenhagen,"Mid-range, International, European, Scandinavian",€€-€€€,NA,"European, Scandinavian, Danish, International",Gluten Free Options,N,N,Y,3.5,213,3.5,3.5,3,4,NA
g189541-d16648132,Social Corner Board Game Cafe,Denmark,Copenhagen,NA,#508 of 1969 Restaurants in Copenhagen,"Cheap Eats, Bar, Cafe",€,€2-€5,"Bar, Cafe",NA,N,N,N,5,18,NA,NA,NA,NA,NA
g189541-d16662299,H Kitchen,Denmark,Copenhagen,NA,#1437 of 1969 Restaurants in Copenhagen,Cheap Eats,€,NA,NA,NA,N,N,N,3.5,14,NA,NA,NA,NA,NA
g189541-d16662318,Cafe Amokka,Denmark,Copenhagen,NA,#1252 of 1969 Restaurants in Copenhagen,"Cheap Eats, Cafe, International, European",€,NA,"Cafe, International, European, Danish",NA,N,N,N,4.5,5,NA,NA,NA,NA,NA
g189541-d16662327,Palæo,Denmark,Copenhagen,NA,#1652 of 1969 Restaurants in Copenhagen,"Mediterranean, European, Danish",NA,NA,"Mediterranean, European, Danish",NA,N,N,N,4,1,NA,NA,NA,NA,NA
g189541-d16662354,Cotoa,Denmark,Copenhagen,NA,#631 of 1969 Restaurants in Copenhagen,"Mid-range, Cafe",€€-€€€,€4-€20,Cafe,NA,N,N,N,5,16,NA,NA,NA,NA,NA
g189541-d16667543,20 Grams -Specialty Coffee Shop,Denmark,Copenhagen,NA,#32 of 138 Coffee & Tea in Copenhagen,"Mid-range, Quick Bites, Cafe",€€-€€€,NA,Cafe,NA,N,N,N,5,25,NA,NA,NA,NA,"brunch, homemade cheesecake, sandwich, amazing coffee, cozy place"
g189541-d16677966,Kato Sushi,Denmark,Copenhagen,NA,#958 of 1969 Restaurants in Copenhagen,"Mid-range, Japanese",€€-€€€,NA,Japanese,NA,N,N,N,4.5,7,NA,NA,NA,NA,NA
g189541-d16678188,Tempo,Denmark,Copenhagen,NA,#1472 of 1969 Restaurants in Copenhagen,NA,NA,NA,NA,NA,N,N,N,4,4,NA,NA,NA,NA,NA
g189541-d16678199,Desserthuset,Denmark,Copenhagen,NA,#885 of 1969 Restaurants in Copenhagen,"Mid-range, Cafe",€€-€€€,NA,Cafe,NA,N,N,N,4,14,NA,NA,NA,NA,NA
g189541-d16695738,MyPoké Nørrebro,Denmark,Copenhagen,NA,#1509 of 1969 Restaurants in Copenhagen,"Mid-range, Healthy, Hawaiian",€€-€€€,€2-€16,"Healthy, Hawaiian",NA,N,N,N,3.5,5,NA,NA,NA,NA,NA
g189541-d16742165,Sushi Tsukiji,Denmark,Copenhagen,NA,#791 of 1969 Restaurants in Copenhagen,"Mid-range, Japanese, Sushi, Asian",€€-€€€,NA,"Japanese, Sushi, Asian",NA,N,N,N,4,29,4.5,4.5,4.5,NA,NA
g189541-d16742195,Conditori of cafe H.C. Andersen,Denmark,Copenhagen,NA,#128 of 138 Coffee & Tea in Copenhagen,NA,NA,NA,NA,NA,N,N,N,3.5,5,NA,NA,NA,NA,NA
g189541-d16742199,Kabys,Denmark,Copenhagen,NA,#1379 of 1969 Restaurants in Copenhagen,"European, Danish",NA,NA,"European, Danish",NA,N,N,N,4.5,3,NA,NA,NA,NA,NA
g189541-d16742735,Louises Fiskebar,Denmark,Copenhagen,NA,#677 of 1969 Restaurants in Copenhagen,"Mid-range, Seafood, European, Scandinavian",€€-€€€,€10-€93,"Seafood, European, Scandinavian",NA,N,N,N,4.5,43,4.5,4.5,4,NA,NA
g189541-d16742744,DEJ,Denmark,Copenhagen,NA,#922 of 1969 Restaurants in Copenhagen,"Mid-range, Italian, Pizza, Neapolitan",€€-€€€,€9-€14,"Italian, Pizza, Neapolitan, Campania, Southern-Italian",NA,N,N,N,3.5,57,3.5,3.5,3.5,NA,NA
g189541-d16742745,Storm B Café,Denmark,Copenhagen,NA,#1257 of 1969 Restaurants in Copenhagen,"Cheap Eats, Cafe, European, Danish",€,NA,NA,NA,N,N,N,4.5,4,NA,NA,NA,NA,NA
